Shop Code,Store Name,SKU,Product Name,Primary Category,POS Category,EAN,Available Quantity,Receiving Quantity,Departing Quantity
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",H0888001_S_10020549,殺菌濕紙巾 Disinfectant Wet Wipes,AA11851025001,PSOSTEST15;PSOSTEST1134,4897032610934,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",H0888001_S_10021036,清香薄荷無糖薄荷糖小鐵罐裝清香薄荷無糖薄荷糖小鐵罐裝清香薄荷無糖薄荷糖小鐵罐裝清香薄荷無糖薄荷糖小鐵罐裝 Mint - Spear Mint Flavour,AA11153510001,PSOScoupon;PSOSTEST44;PSOSTEST538,93613804,0,32,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",H0888001_S_10021038,無糖薄荷糖 Mint - Blackcurrant Mint Flavour,AA11153510001,PSOScoupon;PSOSTEST28;PSOSTEST590,02209003;22000000903;2209003,0,32,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",H0888001_S_10021906,草本精華素修護霜 TEST,AA11852015001,PSOS0316testing;PSOSElderlyProgram,071409543139;71409543139,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",H0888001_S_10022197,五香肉丁 Spiced Pork Cubes,AA11551000001,PSOSTEST78;PSOSTEST736,6901073010078,0,48,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",H0888001_S_10022686,猴頭菇雪耳百合潤肺湯 Herbal Soup Mix,AA11556000001,PSOSTEST31;PSOSTEST1490;PSOSElderlyProgram,873453006482,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",H0888001_S_10022800,法國雞中翼 (急凍) FRANCE MID JOINT WINGS (Frozen),AA11118200001,PSOSTest_FrozenA_B_C;PSOSTEST88;PSOSTEST1150;PSOSElderlyProgram,2022033009506;4895134101251,-3,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",H0888001_S_10022875,美國特選牛肩胛肥牛片 (急凍) BF CHUCK SHORT RIB B'LESS CHOICE USA (Frozen),AA47105000001,PSOSTEST16;PSOSTEST699;PSOSElderlyProgram,4893100501883,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",H0888001_S_10050156,蜜汁雞中翼 (急凍) Honey Chicken Wing (Frozen),AA47105000001,PSOSTest_Frozen;PSOSTEST30;PSOSTEST1089;PSOSElderlyProgram,4897005750858,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",H0888001_S_10100041,格靈蘭比目魚扒 (急凍) Greenland flatfish (Frozen),AA47105000001,PSOSTest_FrozenA_B_C;PSOSTEST41;PSOSTEST893;PSOSElderlyProgram,4897010670233,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",H0888001_S_10105000,宮崎/熊本/愛知 亞魯斯青肉蜜瓜 (特秀品等級/約1.5公斤)宮崎/熊本/愛知 亞魯斯青肉蜜瓜 (特秀品等級/約1.5公斤)宮崎/熊本/愛知 亞魯斯青肉蜜瓜 (特秀品等級/約1.5公斤) Miyazaki/Kumamoto/Aichi Arus Melon (A+ Grade/Weight:1.5kg approx.),AA47105000001,PSOSTEST18;PSOSTEST1357;PSOSElderlyProgram,2000000079905,640,3246,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",H0888001_S_10105001,熊本 肥後青肉蜜瓜 (秀等級/約2公斤) Kumamoto Higo Green Melon (A Grade/Weight:1 kg approx.),AA47105000001,PSOSTEST37;PSOSTEST830;PSOSElderlyProgram,2000000079912,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",H0888001_S_10130129,泡菜風味豚肉煎餃10件裝(急凍) Kimchi Flavored and Pork Fried Dumpling 10's (Frozen),AA47105000001,PSOSTest_Frozen_Non Meat_Seafood;PSOSTEST78;PSOSTEST1352;PSOSElderlyProgram,4891913012510,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",H0888001_S_10130639,雞上脾 (急凍) Chicken Thighs (Frozen),AA47105000001,PSOSTest_FrozenA_B_C;PSOSTEST56;PSOSTEST1318;PSOSElderlyProgram,023700162250;23700162250,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",H0888001_S_10132103,濟州豚豬梅肉 (急凍) Jeju Pork Collar Boneless (Frozen),AA47105000001,PSOSTest_FrozenA_B_C;PSOSTEST47;PSOSTEST1726;PSOSElderlyProgram,489705930087,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",H0888001_S_10133450,廣東黑松露鮮蝦雲吞皇 (急凍) Black Truffle and Shrimp Wonton (Frozen),AA47105000001,PSOSTest_Frozen_Non Meat_Seafood;PSOSTEST36;PSOSTEST433;PSOSElderlyProgram,4891913012725,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",H0888001_S_10133453,澳洲M4+ 和牛西冷牛扒 (急凍) Australia M4+ Wagyu Striploin Steak (Frozen),AA47105000001,PSOSTest_FrozenA_B_C;PSOSTEST72;PSOSTEST1027;PSOSElderlyProgram,9343718005549,-4,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",H0888001_S_10133455,澳洲和牛漢堡扒 (急凍) Australia Wagyu Beef Burger (Frozen),AA47105000001,PSOSTest_FrozenA_B_C;PSOSTEST26;PSOSTEST870;PSOSElderlyProgram,9343718005556;9343718008120,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",H0888001_S_10133868,日本煮食用帶子(珍寶級)(急凍) Japanese Hokkaido Scallop(Frozen),AA47105000001,PSOSTest_FrozenA_B_C;PSOSTEST45;PSOSTEST371;PSOSElderlyProgram,4897031498489,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",H0888001_S_10134523,西班牙伊比利亞黑毛豬扒 (急凍) Iberico Pork Loin Boneless,AA47105000001,PSOSTest_Frozen;PSOSTEST7;PSOSTEST1115;PSOSElderlyProgram,735850028538,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",H0888001_S_10134611,"紐西蘭法式羊架, 一包2排(共14-16支骨) (急凍) New Zealand Lamb Rack(7-8 Ribs/piece), (2 pieces/pack) French Cut (Frozen)",AA47105000001,PSOSTest_FrozenA_B_C;PSOSTEST79;PSOSTEST553;PSOSElderlyProgram,2000010145430,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",H0888001_S_10134810,韓國辣炒芝士年糕 (急凍) Cheese Toppoki (Frozen),AA11118200001,PSOSTest_Frozen_Non Meat_Seafood;PSOSTEST80;PSOSTEST1777;PSOSElderlyProgram,8809418080572,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",H0888001_S_10134869,美國頂級西冷牛扒(厚切)(急凍) U.S.D.A Prime Striploin (Frozen),AA47105000001,PSOSTest_FrozenA_B_C;PSOSTEST84;PSOSTEST412;PSOSElderlyProgram,489705930513,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",H0888001_S_10134870,美國Prime 牛肩肉火鍋片 (急凍) U.S.D.A Prime Chuck Roll Sliced (Frozen),AA47105000001,PSOSTest_Frozen;PSOSTEST13;PSOSTEST1225;PSOSElderlyProgram,489705930506,-2,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",H0888001_S_10134876,西班牙栗飼豬梅肉火鍋片 (急凍) Spain Chestnutfed Pork Collar Sliced (Frozen),AA47105000001,PSOSTest_Frozen;PSOSTEST68;PSOSTEST131;PSOSElderlyProgram,4895134103743,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",H0888001_S_10136383,澳洲和牛配日本帶子套裝 (急凍) Australia Wagyu Beef PLUS Japanese Scallop Bundle (Frozen),AA47105000001,PSOSTest_Meatset;PSOS188meatset;PSOSAllExcludeList;PSOSTEST61;PSOSTEST1693;PSOSElderlyProgram,99992,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",H0888001_S_10136462,挪威4片裝三文魚柳(急凍) Norway Salmon Portion(Frozen),AA47105000001,PSOSTest_Frozen;PSOSTEST87;PSOSTEST839;PSOSElderlyProgram,4897010671131,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",H0888001_S_10136470,愛爾蘭蟶子皇[急凍] Frozen Razor Clams,AA47105000001,PSOSTest_Frozen;PSOSTEST38;PSOSTEST1121;PSOSElderlyProgram,4897010673128,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",H0888001_S_10136519,法國無添加激素走地全雞 (急凍) Free Range Oven Ready Whole White Chicken  (Frozen),AA11112500000,PSOSTest_Frozen;PSOSTEST28;PSOSTEST282;PSOSElderlyProgram,3266980006228,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",H0888001_S_10136676,美國安格斯牛西冷 套裝 (急凍) US Angus Striploin Set (Frozen),AA47105000001,PSOS188meatset;PSOSAllExcludeList;PSOSTEST75;PSOSTEST1603;PSOSElderlyProgram,2000101366768,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",H0888001_S_10136677,越南海虎蝦 套裝 (急凍) Vietnam Black Tiger Shrimp Set (Frozen),AA47105000001,PSOSTest_Meatset;PSOSAllExcludeList;PSOSTEST6;PSOSTEST1761;PSOSElderlyProgram,2000101366775,-1900,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",H0888001_S_10136678,無添加激素全雞套裝 (急凍) S-Pure - Whole Chicken Set (Frozen),AA11112530001,PSOSTest_Meatset;PSOSAllExcludeList;PSOSTEST44,2000101366782,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",H0888001_S_10143098,政府消費券 Government voucher 111,AA11751000001,PSOSTEST70;PSOSTEST275;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",H1688001_S_KNKF0011,福岡 白鳳蜜桃 (秀等級/2個/約500克) Fukuoka Hakuhou Peach (A Grade/2 pcs/500 g approx.),AA47105000001,PSOSTEST100;PSOSTEST761;PSOSElderlyProgram,456789;H1688001_S_KNKF0011;testing11,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",H3005001_S_50000015,Product Name(ZH) Product Name(EN),AA11751000001,PSOSTEST29,Sanity20210720,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",H3008001_S_50000013,(荃灣店) 黑松露奶奶雞測試測試 (Tsuen Wan Store) Black Truffle Andong Chicken,AA11751000001,PSOSSanity_20210720;PSOSTEST79;PSOSTEST283;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",H7229002_S_TEST01,出前一丁紅燒牛肉味麵好前一丁紅燒牛肉味麵出前一丁紅燒牛肉味麵好前一丁紅燒牛肉味麵出前一丁紅燒牛肉味麵好前一丁紅燒牛肉味麵 TEST01,AA11115700001,PSOSTesting;PSOSTEST70;PSOSTEST1418;PSOSElderlyProgram,2000010157426,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",H7229002_S_TEST02,測試測試 testing 123,AA11115700001,PSOSTesting;PSOSTEST76;PSOSTEST364;PSOSElderlyProgram,2000010157433,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",H7229002_S_TEST03,TEST03 TEST03,AA11115700001,PSOSTesting;PSOSTEST87;PSOSTEST874;PSOSElderlyProgram,2000010157440,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1007,dummy dummy,AA11010000000,PSOSTEST35,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1008,dummy dummy,AA11011000001,PSOSTEST20;PSOSTEST1194;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1009,dummy dummy,AA11012000001,PSOSTEST27;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_101,dummy dummy,AA11081000001,PSOSTEST100;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1010,dummy dummy,AA11082000001,PSOSTEST17;PSOSTEST1239;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1011,dummy dummy,AA11112000001,PSOSTEST30;PSOSTEST448;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1012,dummy dummy,AA11112500000,PSOSTEST47;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1013,dummy dummy,AA11112510001,PSOSTEST3;PSOSTEST1434;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1014,dummy dummy,AA11112520001,PSOSTEST27;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1015,dummy dummy,AA11112530001,PSOSTEST66;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1016,dummy dummy,AA11112540001,PSOSTEST490;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1017,dummy dummy,AA11112550001,PSOSTEST117;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1018,dummy dummy,AA11112560001,PSOSTEST1220;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1019,dummy dummy,AA11113030001,PSOSTEST49;PSOSTEST1786;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_102,dummy dummy,AA11113040001,PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1020,dummy dummy,AA11113700001,PSOSTEST38;PSOSTEST181;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1021,dummy dummy,AA11114200001,PSOSTEST47;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1022,dummy dummy,AA11114700001,PSOSTEST65;PSOSTEST1083;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1023,dummy dummy,AA11115000001,PSOSTEST3;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1024,dummy dummy,AA11115700001,PSOSTEST62;PSOSTEST1268;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1025,dummy dummy,AA11116700001,PSOSTEST30;PSOSTEST1673;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1026,dummy dummy,AA11118200001,PSOSTEST62;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1027,dummy dummy,AA11150510001,PSOSTEST65;PSOSTEST1233;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1028,dummy dummy,AA11150520001,PSOSTEST19;PSOSTEST120;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1029,dummy dummy,AA11150540001,PSOSTEST296;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_103,dummy dummy,AA11150560001,PSOSTEST24;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1030,dummy dummy,AA11151510001,PSOSTEST36;PSOSTEST1775;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1031,dummy dummy,AA11153005001,PSOSTEST1128;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1032,dummy dummy,AA11153045001,PSOSTEST294;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1033,dummy dummy,AA11153510001,PSOSTEST22;PSOSTEST212;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1034,dummy dummy,AA11156000001,PSOSTEST65;PSOSTEST1131;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1035,dummy dummy,AA11158010001,PSOSTEST16;PSOSTEST1388;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1036,dummy dummy,AA11221000001,PSOSTEST27;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1037,dummy dummy,AA11222010001,PSOSTEST23;PSOSTEST1517;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1038,dummy dummy,AA11222015001,PSOSTEST49;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1039,dummy dummy,AA11223000001,PSOSTEST1243;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_104,dummy dummy,AA11224025001,PSOSTEST29;PSOSTEST1876;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1040,dummy dummy,AA11224510001,PSOSTEST21;PSOSTEST1869;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1041,dummy dummy,AA11225030001,PSOSTEST14;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1042,dummy dummy,AA11301015001,PSOSTEST35;PSOSTEST1049;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1043,dummy dummy,AA11301020001,PSOSTEST17;PSOSTEST248;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1044,dummy dummy,AA11301140001,PSOSTEST422;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1045,dummy dummy,AA11301180001,PSOSTEST1090;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1046,dummy dummy,AA11301190001,PSOSTEST32;PSOSTEST1176;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1047,dummy dummy,AA11354005001,PSOSTEST42;PSOSTEST1558;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1048,dummy dummy,AA11357005001,PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1049,dummy dummy,AA11357010001,PSOSTEST61;PSOSTEST1336;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_105,dummy dummy,AA11381030001,PSOSTEST29;PSOSTEST178;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1050,dummy dummy,AA11451005001,PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1051,dummy dummy,AA11451020001,PSOSTEST1649;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1052,dummy dummy,AA11451025001,PSOSTEST32;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1053,dummy dummy,AA11451045001,PSOSTEST28;PSOSTEST1581;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1054,dummy dummy,AA11453020001,PSOSTEST26;PSOSTEST223;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1055,dummy dummy,AA11453030001,PSOSTEST63;PSOSTEST1948;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1056,dummy dummy,AA11454015001,PSOSTEST61;PSOSTEST480;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1057,dummy dummy,AA11455015001,PSOSTEST1729;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1058,dummy dummy,AA11455030001,PSOSTEST6;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1059,dummy dummy,AA11456005001,PSOSTEST21;PSOSTEST1715;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_106,dummy dummy,AA11457000001,PSOSTEST34;PSOSTEST281;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1060,dummy dummy,AA11458000001,PSOSTEST1806;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1061,dummy dummy,AA11487000001,PSOSTEST1479;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1062,dummy dummy,AA11488000001,PSOSTEST1524;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1063,dummy dummy,AA11551000001,PSOSTEST69;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1064,dummy dummy,AA11552500001,PSOSTEST1687;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1065,dummy dummy,AA11553000001,PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1066,dummy dummy,AA11556000001,PSOSTEST6;PSOSTEST1553;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1067,dummy dummy,AA11602005001,PSOSTEST1285;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1068,dummy dummy,AA11654000001,PSOSTEST18;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1069,dummy dummy,AA11727500001,PSOSTEST47;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_107,dummy dummy,AA11751000001,PSOSTEST33;PSOSTEST1729;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1070,dummy dummy,AA11820515001,PSOSTEST1034;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1071,dummy dummy,AA11851005001,PSOSTEST1448;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1072,dummy dummy,AA11851025001,PSOSTEST1950;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1073,dummy dummy,AA11852005001,PSOSTEST68;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1074,dummy dummy,AA11852015001,PSOSTEST33;PSOSTEST1505;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1075,dummy dummy,AA11853010001,PSOSTEST1752;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1076,dummy dummy,AA11856000001,PSOSTEST37;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1077,dummy dummy,AA11924005001,PSOSTEST37;PSOSTEST1057;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1078,dummy dummy,AA11924015001,PSOSTEST1175;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1079,dummy dummy,AA13104060001,PSOSTEST19;PSOSTEST1959;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_108,dummy dummy,AA13205005000,PSOSTEST64;PSOSTEST1828;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1080,dummy dummy,AA15103000001,PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1081,dummy dummy,AA18102510001,PSOSTEST12;PSOSTEST1245;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1082,dummy dummy,AA18150520001,PSOSTEST34;PSOSTEST1485;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1083,dummy dummy,AA18151010001,PSOSTEST32;PSOSTEST101;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1084,dummy dummy,AA22701000001,PSOSTEST63;PSOSTEST372;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1085,dummy dummy,AA28053000001,PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1086,dummy dummy,AA31050500001,PSOSTEST479;PSOSElderlyProgram,,0,0,0
