Shop Code,Store Name,SKU,Product Name,Primary Category,POS Category,EAN,Available Quantity,Receiving Quantity,Departing Quantity
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H1688001_S_10111378,台灣紅肉沙蜜地瓜 Tai Wan Fresh Sweet Potato,AA11081530201,PSOSFruits;PSOSFrozen_ABC_Fruit;PSOSDiecut_Fruit;PSOSallexceptegg;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_ABC;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSFruit_2021_9;PSOSPSOSFruit_Discount2021;PSOS_Main_Vegetable;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOSElderlyProgram,2000010145737;H1688001_S_10111378,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H1688001_S_10111380,超甜神石榴 Pomengrante,AA11081000001,PSOSFruits;PSOSFrozen_ABC_Fruit;PSOSDiecut_Fruit;PSOSallexceptegg;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_ABC;PSOSFruits_Discount;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOSElderlyProgram,2000010145843;H1688001_S_10111380,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H1688001_S_10111396,日本杏鮑菇 Abalone Mushroom,AA11081530401,PSOSFruits;PSOSFrozen_ABC_Fruit;PSOSallexceptegg;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_ABC;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSPSOSFruit_Discount2021;PSOS_Main_Vegetable;PSOSallveggiesafter6pm;PSOSMEGA_allveggiesafter6pm;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOS20230623XXX;PSOSVEGGIE_MEGA_50OFF;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOSFruits_Discount;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95,2000010148295;H1688001_S_10111396,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H1688001_S_10111399,日本本菇 Mushroom,AA11081520001,PSOSFruits;PSOSFrozen_ABC_Fruit;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_ABC;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSFruit_2021_9;PSOSPSOSFruit_Discount2021;PSOS_Main_Vegetable;PSOSallveggiesafter6pm;PSOSMEGA_allveggiesafter6pm;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOS20230623XXX;PSOSVEGGIE_MEGA_50OFF;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOSFruits_Discount;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95,2000010148325;H1688001_S_10111399,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H1688001_S_10111400,日本金菇 Enoki mushroom,AA11081530401,PSOSFruits;PSOSFrozen_ABC_Fruit;PSOSallexceptegg;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_ABC;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSPSOSFruit_Discount2021;PSOS_Main_Vegetable;PSOSallveggiesafter6pm;PSOSMEGA_allveggiesafter6pm;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOSbelow10;PSOS20230623XXX;PSOSVEGGIE_MEGA_50OFF;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOSFruits_Discount;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95,2000010148332;H1688001_S_10111400,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H1688001_S_10111406,旺菜 Chinese Cabbage,AA11081530101,PSOSFruits;PSOSFrozen_ABC_Fruit;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_ABC;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSPSOSFruit_Discount2021;PSOS_Main_Vegetable;PSOSvegetable9;PSOSallveggiesafter6pm;PSOSMEGA_allveggiesafter6pm;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOS20230623XXX;PSOSVEGGIE_MEGA_50OFF;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOSFruits_Discount;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95,2000010148394;H1688001_S_10111406,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H1688001_S_10111413,娃娃菜 Baby Chinese Cabbage,AA11081530101,PSOSFruits;PSOSFrozen_ABC_Fruit;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_ABC;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSPSOSFruit_Discount2021;PSOSvegetable9;PSOS_Main_Vegetable;PSOSMEGA_veggiesexclud;PSOSMEGA_allveggiesafter6pm;PSOSPSOS_SKU_Ex_Strawberry;PSOSallveggiesafter6pm;PSOSQWPCAIFE;PSOSbelow10;PSOS20230623XXX;PSOSVEGGIE_MEGA_50OFF;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOSFruits_Discount;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95,2000010148462;H1688001_S_10111413,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H1688001_S_10111433,菜心 Choy Sum,AA11081530101,PSOSFruits;PSOSFrozen_ABC_Fruit;PSOSallexceptegg;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_ABC;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSPSOSFruit_Discount2021;PSOS_Main_Vegetable;PSOSallveggiesafter6pm;PSOSMEGA_allveggiesafter6pm;PSOSPSOS_SKU_Ex_Strawberry;PSOSallskuid;PSOSQWPCAIFE;PSOS20230623XXX;PSOSVEGGIE_MEGA_50OFF;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOSFruits_Discount;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95,2000010148660;H1688001_S_10111433,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H1688001_S_10111483,美國蜜蜂甜橙 US Honey Orange,AA11081000001,PSOSFruits;PSOSFrozen_ABC_Fruit;PSOSallexceptegg;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_ABC;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSFruit_2021_9;PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOSbelow10;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95,2000010149650;H1688001_S_10111483,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H1688001_S_10111484,美國甜橙 US Orange,AA11081000001,PSOSFruits;PSOSFrozen_ABC_Fruit;PSOSallexceptegg;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_ABC;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSFruit_2021_9;PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95,2000010149674;H1688001_S_10111484,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H1688001_S_10111491,泰國榴槤 Thailand Durian,AA11081000001,PSOSFruits;PSOSFrozen_ABC_Fruit;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_ABC;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSallskuid;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOSElderlyProgram,2000010152551;H1688001_S_10111491,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H1688001_S_10111492,泰國金枕榴槤 Thailand Mongthong Durian,AA11081000001,PSOSFruits;PSOSFrozen_ABC_Fruit;PSOSDuriandiscount;PSOSallexceptegg;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_ABC;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSallskuid;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOSElderlyProgram,2000010152575;H1688001_S_10111492,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H1688001_S_10111493,越南榴槤 Vietnamese Durian,AA11081000001,PSOSFruits;PSOSFrozen_ABC_Fruit;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_ABC;PSOSDuriandiscount;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSFruit_2021_9;PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOSElderlyProgram,2000010152599;H1688001_S_10111493,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H1688001_S_10111615,美國布林(大) USA Plums Big size,AA11081000001,PSOS_Main_Fruit;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOSbelow10;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95,2000010161560;H1688001_S_10111615,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H1688001_S_10111616,美國布林(細) USA Plums Small,AA11081000001,PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFruits;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95,2000010161577;H1688001_S_10111616,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H1688001_S_10111619,爽甜金車厘子 Crunchy Golden Cherries,AA11081000001,PSOS_Main_Fruit;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOSElderlyProgram,2000010161607;H1688001_S_10111619,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H1688001_S_10111620,台灣蓮霧 Tai wan Roseapple,AA11081000001,PSOSFruit_2021_9;PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOSElderlyProgram,2000010166985;H1688001_S_10111620,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H1688001_S_10111622,鮮龍眼 Lo Yan,AA11081000001,PSOS_Main_Fruit;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOSElderlyProgram,2000010167005;H1688001_S_10111622,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H1688001_S_10111624,澳洲蜜瓜 Australia Melon,AA11081000001,PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOSElderlyProgram,2000010166930;H1688001_S_10111624,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H1688001_S_10111625,8424西瓜 8424 watermelon,AA11081000001,PSOSFruit_2021_9;PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSallskuid;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOSElderlyProgram,2000010167104;H1688001_S_10111625,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H1688001_S_10111626,馬來西亞XO榴槤 Malaysia Durian Air Direct Delivery,AA11081000001,PSOSFruits_Discount;PSOSDuriandiscount;PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOS20250102a;PSOSElderlyProgram,2000010167081;H1688001_S_10111626,1,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H1688001_S_10111628,網紋瓜 Chinese Melon,AA11081000001,PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOSElderlyProgram,2000010167128;H1688001_S_10111628,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H1688001_S_10111629,台灣蜜棗 Taiwan Tropical Fresh,AA11081000001,PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSFHSFHSFHSFHS;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOSElderlyProgram,2000010167142;H1688001_S_10111629,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H1688001_S_10111630,超甜香蕉 Bananna,AA11081000001,PSOSFruits_Discount;PSOSFruit_2021_9;PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSPSOS_SKU_Ex_Strawberry;PSOSallskuid;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOS20250430D;PSOS2025043004;PSOS20250506b;PSOS2025050701;PSOS0606eveninga;PSOS20251104a;PSOS20251124a;PSOSElderlyProgram,2000010167159;H1688001_S_10111630,4,20,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H1688001_S_10111631,澳洲方柿 Australia Kaki Persimmon,AA11081000001,PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOSElderlyProgram,2000010167289;H1688001_S_10111631,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H1688001_S_10111639,台灣牛奶果 Tai Wai Star Apple,AA11081000001,PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSFHSFHSFHSFHS;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOSElderlyProgram,2000010167456;H1688001_S_10111639,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H1688001_S_10111640,甜蜜青啤梨(盒裝) Green Pear,AA11081000001,PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOSElderlyProgram,2000010167463;H1688001_S_10111640,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H1688001_S_10111641,台灣紅心芭樂 Tai Wan Red Flesh Pomengrante,AA11081000001,PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSFHSFHSFHSFHS;PSOSQWPCAIFE;PSOScai-eng-10off;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95,2000010167470;H1688001_S_10111641,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H1688001_S_10111643,美國血橙 USA Blood Orange,AA11081000001,PSOSFruit_2021_9;PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95,2000010167678;H1688001_S_10111643,0,0,0
ABC,Aberdeen - Aberdeen Centre Pharse 2 O2O Shop 香港仔 - 香港仔中心O2O店,H1688001_S_10111648,日本水蜜桃(M) Japanese Peach M Size,AA11081000001,PSOS_Main_Fruit;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOS202509050607;PSOSElderlyProgram,2000010167821;H1688001_S_10111648,0,0,0
